user_id,final_label,recommended_action,confidence,sub_reason,gauge_reset_score_0_100,fw_check_score_0_100,primary_evidence,flat_tail_days,fcc_changes,tail_cycle_delta,tail_n_90_10_90_ok,tail_n_80_20_80_ok,tail_n_85_15_85_ok,tail_response_rate_80_20_80_72h,relevant_response_rate_72h,tail_ac_time_ratio,tail_min_rsoc,tail_max_rsoc,tail_rsoc_swing,obs_days,data_quality_label,device_model,batt_vendor,batt_fru,operational_message,analysis_timestamp
LAPTOP-VMR2DHBF_test,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,46.8,0.3,"obs_days=297.1, n_samples=2666, quality=QUALITY_COUNTER_RESET -> insufficient/uncertain data",1.8,86,0.0,0,0,0,,,0.3256,53.0,100.0,47.0,297.07,QUALITY_COUNTER_RESET,ThinkPad X1 Carbon Gen 13,Sunwoda,5B11M90099,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
LAPTOP-VSQFIELJ_L16HPT,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,59.8,0.1,"obs_days=325.9, n_samples=5252, quality=QUALITY_COUNTER_RESET -> insufficient/uncertain data",0.5,69,0.0,0,0,0,,,0.0003,1.0,2.0,1.0,325.86,QUALITY_COUNTER_RESET,ThinkPad L16 Gen 2,Sunwoda,5B11M90113,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
LISA_loconnor,NORMAL_OR_RESPONDING,ACTION_NONE,high,,75.7,16.3,"flat_tail=38.0d, fcc_changes=22, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",38.0,22,0.0,0,0,0,,,0.9688,85.0,100.0,15.0,392.66,QUALITY_OK,ThinkPad T14s Gen 6,ATL,5B11M90108,,2026-06-03T12:47:30
LIUFENG7-26Y6JC_liufeng7,WATCH_LOW_UPDATE_RATE_AMBIGUOUS,ACTION_MONITOR_OR_MANUAL_REVIEW,low,,65.2,15.7,"flat_tail=33.1d, fcc_changes=2, tail_cyc=1.0, tail_ok[90/80/85]=0/0/0, resp72h(rel)=NA -> ambiguous low-update",33.1,2,1.0,0,0,0,,,0.511,0.0,93.0,93.0,518.18,QUALITY_OK,ThinkPad X13 Gen 2i,Sunwoda,5B10W51820,FCC更新率は低いものの完全凍結ではない/学習機会が少ない/データ品質が中程度のため、FW確認に回す前にモニタリングまたは手動レビューを推奨します。,2026-06-03T12:47:30
LIUFENG_liufeng7,NORMAL_OR_RESPONDING,ACTION_NONE,high,,66.5,10.2,"flat_tail=1.3d, fcc_changes=132, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",1.3,132,0.0,0,0,0,,,0.6423,89.0,100.0,11.0,525.23,QUALITY_OK,ThinkPad X1 Carbon Gen 12,SMP,5B11H56383,,2026-06-03T12:47:30
LIUHY24-X1C8_Miss_Ling,WATCH_LOW_UPDATE_RATE_AMBIGUOUS,ACTION_MONITOR_OR_MANUAL_REVIEW,low,,73.5,45.0,"flat_tail=686.2d, fcc_changes=1, tail_cyc=58.0, tail_ok[90/80/85]=0/0/0, resp72h(rel)=NA -> ambiguous low-update",686.2,1,58.0,0,0,0,,,0.673,6.0,100.0,94.0,686.28,QUALITY_SPARSE,ThinkPad X1 Carbon Gen 8,LG,5B10W13930,FCC更新率は低いものの完全凍結ではない/学習機会が少ない/データ品質が中程度のため、FW確認に回す前にモニタリングまたは手動レビューを推奨します。,2026-06-03T12:47:30
LIUHY24-X1EGEN4_liuhy24,ACTIONABLE_GAUGE_RESET_NO_OPPORTUNITY,ACTION_GAUGE_RESET,high,NO_OPPORTUNITY_AC_BOUND;NO_OPPORTUNITY_LOW_CYCLING;NO_OPPORTUNITY_SHALLOW_RANGE,94.9,39.2,"flat_tail=168.0d, fcc_changes=3, tail_cyc=6.0, tail_ok[90/80/85]=0/0/0, ac=0.99, min_rsoc=53.0, swing=47.0 -> no learning opportunity in flat tail",168.0,3,6.0,0,0,0,,,0.9933,53.0,100.0,47.0,790.94,QUALITY_OK,ThinkPad X1 Extreme Gen 4i,SMP,5B11B79217,FCC/SoHが長期間更新されていませんが、ログ上は深い放電→再充電の学習機会が不足しています。安全な環境でOEM推奨のバッテリーゲージリセット/キャリブレーションを実施し、その後72h〜7日間のテレメトリでFCC更新有無を確認してください。,2026-06-03T12:47:30
LIXINB-PF5G1XJE_lixinb,NORMAL_OR_RESPONDING,ACTION_NONE,high,,70.2,10.5,"flat_tail=2.8d, fcc_changes=78, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",2.8,78,0.0,0,0,0,,,0.9851,82.0,100.0,18.0,195.83,QUALITY_OK,ThinkPad X1 Carbon Gen 13,BYD,5B11M90100,,2026-06-03T12:47:30
LL_LLL,NORMAL_OR_RESPONDING,ACTION_NONE,high,,68.7,10.1,"flat_tail=0.3d, fcc_changes=55, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.3,55,0.0,0,0,0,,,0.9348,90.0,100.0,10.0,258.97,QUALITY_OK,ThinkPad T14p Gen 3,Sunwoda,5B11M90121,,2026-06-03T12:47:30
LOEBACHJ-4SMBAL_X13_2-1,NORMAL_OR_RESPONDING,ACTION_NONE,high,,62.7,10.7,"flat_tail=3.9d, fcc_changes=42, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",3.9,42,0.0,0,0,0,,,0.6023,71.0,100.0,29.0,349.83,QUALITY_OK,ThinkPad X13 2-in-1 Gen 5,BYD,5B11M90051,,2026-06-03T12:47:30
LOEBACHJ-4SMBAL_loebachj,NORMAL_OR_RESPONDING,ACTION_NONE,high,,70.3,11.2,"flat_tail=6.9d, fcc_changes=41, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",6.9,41,0.0,0,0,0,,,0.9573,78.0,100.0,22.0,343.0,QUALITY_OK,ThinkPad X13 2-in-1 Gen 5,BYD,5B11M90051,,2026-06-03T12:47:30
LOEBACHJ-58TDMH_loebachj,NORMAL_OR_RESPONDING,ACTION_NONE,high,,68.7,10.0,"flat_tail=0.1d, fcc_changes=49, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.1,49,0.0,0,0,0,,,0.2673,96.0,100.0,4.0,434.0,QUALITY_OK,ThinkPad X1 2-in-1 Gen 10,BYD,5B11M90100,,2026-06-03T12:47:30
LSU4-PF5FS8LS_lsu4,NORMAL_OR_RESPONDING,ACTION_NONE,high,,72.8,13.0,"flat_tail=18.0d, fcc_changes=13, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",18.0,13,0.0,0,0,0,,,0.9886,96.0,100.0,4.0,385.0,QUALITY_OK,ThinkPad X1 Carbon Gen 13,Sunwoda,5B11M90099,,2026-06-03T12:47:30
LWANG5-PW0A203M_lwang5,ACTIONABLE_GAUGE_RESET_NO_OPPORTUNITY,ACTION_GAUGE_RESET,high,NO_OPPORTUNITY_AC_BOUND;NO_OPPORTUNITY_LOW_CYCLING,94.9,40.8,"flat_tail=235.6d, fcc_changes=3, tail_cyc=4.0, tail_ok[90/80/85]=0/0/0, ac=0.84, min_rsoc=2.0, swing=98.0 -> no learning opportunity in flat tail",235.6,3,4.0,0,0,0,,,0.8437,2.0,100.0,98.0,801.38,QUALITY_OK,ThinkPad L13 2-in-1 Gen 5,LG,5B11H56426,FCC/SoHが長期間更新されていませんが、ログ上は深い放電→再充電の学習機会が不足しています。安全な環境でOEM推奨のバッテリーゲージリセット/キャリブレーションを実施し、その後72h〜7日間のテレメトリでFCC更新有無を確認してください。,2026-06-03T12:47:30
LXIAO1-PF3T9L7M_lxiao1,WATCH_LOW_UPDATE_RATE_AMBIGUOUS,ACTION_MONITOR_OR_MANUAL_REVIEW,low,,75.7,50.0,"flat_tail=525.2d, fcc_changes=5, tail_cyc=85.0, tail_ok[90/80/85]=0/0/0, resp72h(rel)=NA -> ambiguous low-update",525.2,5,85.0,0,0,0,,,0.5337,2.0,100.0,98.0,912.15,QUALITY_OK,ThinkPad X1 Carbon Gen 9,SMP,5B10W13973,FCC更新率は低いものの完全凍結ではない/学習機会が少ない/データ品質が中程度のため、FW確認に回す前にモニタリングまたは手動レビューを推奨します。,2026-06-03T12:47:30
M-PA3_Atsus,ACTIONABLE_GAUGE_RESET_NO_OPPORTUNITY,ACTION_GAUGE_RESET,medium,NO_OPPORTUNITY_LOW_CYCLING,76.1,25.6,"flat_tail=93.8d, fcc_changes=2, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0, ac=0.53, min_rsoc=8.0, swing=79.0 -> no learning opportunity in flat tail",93.8,2,0.0,0,0,0,,,0.5253,8.0,87.0,79.0,373.83,QUALITY_OK,ThinkPad X1 Carbon Gen 11,SMP,5B10W13973,FCC/SoHが長期間更新されていませんが、ログ上は深い放電→再充電の学習機会が不足しています。安全な環境でOEM推奨のバッテリーゲージリセット/キャリブレーションを実施し、その後72h〜7日間のテレメトリでFCC更新有無を確認してください。,2026-06-03T12:47:30
MAGSHINE_wangyl,NORMAL_OR_RESPONDING,ACTION_NONE,high,,65.0,18.4,"flat_tail=36.1d, fcc_changes=11, tail_cyc=12.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",36.1,11,12.0,0,0,0,,,0.7507,2.0,100.0,98.0,259.86,QUALITY_OK,ThinkPad Aladdin,BYD,L24B4PE2,,2026-06-03T12:47:30
MAOXY1-PF1H5KSF_maoxy1,NORMAL_OR_RESPONDING,ACTION_NONE,high,,69.5,10.2,"flat_tail=0.1d, fcc_changes=390, tail_cyc=1.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.1,390,1.0,0,0,0,,,1.0,5.0,99.0,94.0,841.05,QUALITY_OK,ThinkPad E490,SMP,01AV446,,2026-06-03T12:47:30
MARKUSTH1_theberlein,NORMAL_OR_RESPONDING,ACTION_NONE,high,,65.8,10.2,"flat_tail=1.0d, fcc_changes=54, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",1.0,54,0.0,0,0,0,,,0.766,87.0,100.0,13.0,208.1,QUALITY_OK,ThinkPad X1 Carbon Gen 12,BYD,5B11H56386,,2026-06-03T12:47:30
MARUICHIT-CRC21_MARUICHIT,ACTIONABLE_GAUGE_RESET_NO_OPPORTUNITY,ACTION_GAUGE_RESET,high,NO_OPPORTUNITY_AC_BOUND,81.8,50.0,"flat_tail=617.5d, fcc_changes=2, tail_cyc=53.0, tail_ok[90/80/85]=0/0/0, ac=0.84, min_rsoc=0.0, swing=100.0 -> no learning opportunity in flat tail",617.5,2,53.0,0,0,0,,,0.8397,0.0,100.0,100.0,1195.9,QUALITY_OK,ThinkPad T14s Gen 2a,LG,5B10W13976,FCC/SoHが長期間更新されていませんが、ログ上は深い放電→再充電の学習機会が不足しています。安全な環境でOEM推奨のバッテリーゲージリセット/キャリブレーションを実施し、その後72h〜7日間のテレメトリでFCC更新有無を確認してください。,2026-06-03T12:47:30
MATJONES-56FF1H_MATJONES,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,60.5,5.2,"obs_days=38.2, n_samples=384, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",1.1,9,0.0,0,0,0,,,0.7671,68.0,100.0,32.0,38.25,QUALITY_SHORT_OBS,ThinkPad X1 Carbon Gen 13,Celxpert,5B11M90098,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
MATT-T16G1_lietzke,ACTIONABLE_FW_CHECK_OPPORTUNITY_NO_RESPONSE,ACTION_FW_CHECK,medium,LOW_UPDATE_RATE_WITH_OPPORTUNITIES,54.9,91.5,"flat_tail=139.9d, fcc_changes=2, tail_cyc=41.0, tail_ok[90/80/85]=2/4/2, resp72h(rel)=0.000 -> opportunities present but FCC did not respond",139.9,2,41.0,2,4,2,0.0,0.0,0.9012,5.0,100.0,95.0,389.69,QUALITY_OK,ThinkPad T16 Gen 1,,,FCC/SoHが長期間更新されておらず、ログ上は深い放電→再充電の学習機会が複数回確認されています。通常のキャリブレーション機会があったにもかかわらずFCC応答がないため、BIOS/EC/バッテリー関連FWのVersion確認とアップデート有無確認を優先してください。アップデート後、次回の学習機会後72h〜7日間でFCC更新有無を確認してください。,2026-06-03T12:47:30
MBHAVSAR-3R8CWY_mbhavsar,WATCH_LOW_UPDATE_RATE_AMBIGUOUS,ACTION_MONITOR_OR_MANUAL_REVIEW,low,,41.7,87.8,"flat_tail=107.0d, fcc_changes=5, tail_cyc=57.0, tail_ok[90/80/85]=2/11/2, resp72h(rel)=0.000 -> ambiguous low-update",107.0,5,57.0,2,11,2,0.0,0.0,0.6043,1.0,100.0,99.0,723.33,QUALITY_OK,ThinkPad X1 Carbon Gen 10,Celxpert,5B10W13974,FCC更新率は低いものの完全凍結ではない/学習機会が少ない/データ品質が中程度のため、FW確認に回す前にモニタリングまたは手動レビューを推奨します。,2026-06-03T12:47:30
MBHAVSAR-5FSFDE_mbhavsar,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,65.0,5.0,"obs_days=91.0, n_samples=1540, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",0.1,73,0.0,0,0,0,,,1.0,82.0,100.0,18.0,91.01,QUALITY_SHORT_OBS,ThinkPad X1 Carbon Gen 13,BYD,5B11M90100,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
MBHAVSAR-GM0WY2_mbhavsar,NORMAL_OR_RESPONDING,ACTION_NONE,high,,59.0,14.0,"flat_tail=24.0d, fcc_changes=24, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",24.0,24,0.0,0,0,0,,,0.206,55.0,100.0,45.0,135.14,QUALITY_OK,ThinkPad T14s Gen 5,Celxpert,5B11H56406,,2026-06-03T12:47:30
MBUT-PF3DMVFZ_mbutt,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,65.0,5.0,"obs_days=42.0, n_samples=697, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",0.0,52,0.0,0,0,0,,,1.0,93.0,100.0,7.0,42.0,QUALITY_SHORT_OBS,ThinkPad T14 Gen 6,BYD,5B11H56417,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
MC702142-0275JW_MC702142,NORMAL_OR_RESPONDING,ACTION_NONE,high,,70.0,10.0,"flat_tail=0.0d, fcc_changes=268, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.0,268,0.0,0,0,0,,,0.0,6.0,6.0,0.0,890.04,QUALITY_OK,ThinkPad T14s Gen 3,BYD,LNV-5B10W51877,,2026-06-03T12:47:30
MCOCKMAN-09S0ZB_mcockman,NORMAL_OR_RESPONDING,ACTION_NONE,high,,67.1,10.1,"flat_tail=0.6d, fcc_changes=50, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.6,50,0.0,0,0,0,,,0.6287,91.0,100.0,9.0,833.15,QUALITY_OK,ThinkPad L14 Gen 5,Sunwoda,5B11H56398,,2026-06-03T12:47:30
MCOONER1-67PP9K_mcooner1,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,63.3,5.1,"obs_days=12.8, n_samples=351, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",0.5,4,0.0,0,0,0,,,0.9106,91.0,100.0,9.0,12.81,QUALITY_SHORT_OBS,ThinkPad P16s Gen 5,COSMX,5B11M90179,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
MCROWNOVER-1540_mcrownover,NORMAL_OR_RESPONDING,ACTION_NONE,high,,73.5,14.3,"flat_tail=25.9d, fcc_changes=42, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",25.9,42,0.0,0,0,0,,,0.9608,80.0,100.0,20.0,371.0,QUALITY_OK,ThinkPad P1 Gen 7,Sunwoda,5B11M37553,,2026-06-03T12:47:30
MCROWNOVER-QC11_mcrownover,NORMAL_OR_RESPONDING,ACTION_NONE,high,,71.0,11.3,"flat_tail=7.8d, fcc_changes=62, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",7.8,62,0.0,0,0,0,,,0.9864,90.0,100.0,10.0,265.99,QUALITY_OK,ThinkPad P1 Gen 8,Sunwoda,5B11M37553,,2026-06-03T12:47:30
MCROWNOVER-WLK4_mcrownover,NORMAL_OR_RESPONDING,ACTION_NONE,high,,72.5,13.3,"flat_tail=19.7d, fcc_changes=27, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",19.7,27,0.0,0,0,0,,,0.963,65.0,100.0,35.0,273.35,QUALITY_OK,ThinkPad P16 Gen 2,LG,5B10W51894,,2026-06-03T12:47:30
MD2-SVT-3FCN_xuxru,NORMAL_OR_RESPONDING,ACTION_NONE,high,,53.0,10.3,"flat_tail=0.8d, fcc_changes=26, tail_cyc=1.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.8,26,1.0,0,0,0,,,0.1693,2.0,100.0,98.0,200.4,QUALITY_OK,ThinkPad Z16 Gen 2,SMP,5B10W51887,,2026-06-03T12:47:30
MEHLINGER1-QNSG_mehlinger1,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,65.2,5.2,"obs_days=36.5, n_samples=705, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",1.3,2,0.0,0,0,0,,,1.0,99.0,100.0,1.0,36.45,QUALITY_SHORT_OBS,ThinkPad X1 Carbon Gen 14,Sunwoda,5B11M90160,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
MERSEY1_Jeffrey_Farringer,NORMAL_OR_RESPONDING,ACTION_NONE,high,,70.0,10.0,"flat_tail=0.0d, fcc_changes=88, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.0,88,0.0,0,0,0,,,,77.0,77.0,0.0,275.97,QUALITY_OK,ThinkPad X1 2-in-1 Gen 9,BYD,5B11H56386,,2026-06-03T12:47:30
MERSEY1_SIT,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,65.0,5.0,"obs_days=36.1, n_samples=854, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",0.1,9,0.0,0,0,0,,,1.0,31.0,100.0,69.0,36.07,QUALITY_SHORT_OBS,ThinkPad X1 2-in-1 Gen 9,BYD,5B11H56386,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
MERSEY1_SVT,NORMAL_OR_RESPONDING,ACTION_NONE,high,,56.3,14.9,"flat_tail=28.1d, fcc_changes=29, tail_cyc=1.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",28.1,29,1.0,0,0,0,,,0.1071,9.0,99.0,90.0,120.99,QUALITY_OK,ThinkPad X1 2-in-1 Gen 9,SMP,5B11H56383,,2026-06-03T12:47:30
MERSEY2BELNL_jeffreyf1,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,62.8,5.4,"obs_days=45.4, n_samples=395, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",2.5,7,0.0,0,0,0,,,0.8365,92.0,100.0,8.0,45.4,QUALITY_SHORT_OBS,ThinkPad X1 2-in-1 Gen 10,SMP,5B11M90097,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
MERSEYPQMBETA_hels,NORMAL_OR_RESPONDING,ACTION_NONE,high,,66.6,13.0,"flat_tail=17.8d, fcc_changes=71, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",17.8,71,0.0,0,0,0,,,0.6825,2.0,100.0,98.0,282.29,QUALITY_OK,ThinkPad X1 2-in-1 Gen 9,Sunwoda,5B11H56385,,2026-06-03T12:47:30
MERSEY_SIT,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,54.7,0.4,"obs_days=52.0, n_samples=778, quality=QUALITY_COUNTER_RESET -> insufficient/uncertain data",2.1,9,0.0,0,0,0,,,0.7161,80.0,100.0,20.0,51.98,QUALITY_COUNTER_RESET,ThinkPad X1 2-in-1 Gen 9,BYD,5B11H56386,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
MFINK-PF667W8F_mfink,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,64.7,5.7,"obs_days=40.0, n_samples=1005, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",4.1,15,0.0,0,0,0,,,0.9517,58.0,100.0,42.0,39.97,QUALITY_SHORT_OBS,ThinkPad X1 2-in-1 Gen 11,Sunwoda,5B11M90160,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
MGOMES3-W0HKDCB_L14,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,63.2,7.0,"obs_days=85.2, n_samples=1358, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",12.2,10,0.0,0,0,0,,,0.8096,66.0,100.0,34.0,85.16,QUALITY_SHORT_OBS,ThinkPad L14 Gen 6,SMP,5B11M90112,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
MGOMES3-W0HKDCB_mgomes3,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,60.5,6.7,"obs_days=83.4, n_samples=1331, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",10.4,10,0.0,0,0,0,,,0.6895,66.0,100.0,34.0,83.42,QUALITY_SHORT_OBS,ThinkPad L14 Gen 6,SMP,5B11M90112,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
MHAGI-PF3YCK6H_mhagi,ACTIONABLE_FW_CHECK_OPPORTUNITY_NO_RESPONSE,ACTION_FW_CHECK,high,TERMINAL_FREEZE_AFTER_OPPORTUNITIES,57.6,100.0,"flat_tail=589.5d, fcc_changes=3, tail_cyc=253.0, tail_ok[90/80/85]=10/36/15, resp72h(rel)=0.000 -> opportunities present but FCC did not respond",589.5,3,253.0,10,36,15,0.0,0.0,0.8532,1.0,100.0,99.0,708.88,QUALITY_OK,ThinkPad X1 Carbon Gen 10,Sunwoda,5B10W13975,FCC/SoHが長期間更新されておらず、ログ上は深い放電→再充電の学習機会が複数回確認されています。通常のキャリブレーション機会があったにもかかわらずFCC応答がないため、BIOS/EC/バッテリー関連FWのVersion確認とアップデート有無確認を優先してください。アップデート後、次回の学習機会後72h〜7日間でFCC更新有無を確認してください。,2026-06-03T12:47:30
MHALE1-PF55QFC9_mhale1,NORMAL_OR_RESPONDING,ACTION_NONE,high,,70.0,10.0,"flat_tail=0.1d, fcc_changes=71, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.1,71,0.0,0,0,0,,,1.0,100.0,100.0,0.0,405.99,QUALITY_OK,ThinkPad T16 Gen 4,SMP,5B11H56412,,2026-06-03T12:47:30
MHALE1-PF5CXE0G_mhale1,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,65.1,5.1,"obs_days=70.0, n_samples=1310, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",0.7,6,0.0,0,0,0,,,0.9993,44.0,100.0,56.0,69.98,QUALITY_SHORT_OBS,ThinkPad T16 Gen 4,Celxpert,5B11M90103,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
MHALE1-PF62L9EM_mhale1,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,64.5,6.9,"obs_days=74.2, n_samples=1220, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",11.2,7,0.0,0,0,0,,,0.884,78.0,100.0,22.0,74.18,QUALITY_SHORT_OBS,ThinkPad T16 Gen 5,COSMX,5B11M90167,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
